,group_id,group_name,startyear,endyear,active,complete,description,on_any_map,map_name,_merge,lat,long
332,221,Jamaat-ud-Dawa,2002.0,0.0,1.0,0.0,"Jamaat-ud-Dawa is the front organization of Lashkar-e-Taiba (LeT) formed in 2002 after LeT was banned by the Government of Pakistan. LeT was formed in 1990 as a militant branch of the Ahle-Hadith organization, Markaz-ad-Dawa-wal-Irshad (MDI).  LeT's first notable attack took place in Jammu on a Kahsmiri pandits in 1993. According to Indian and US government sources, LeT over the years has received instruction and funding from Pakistan's intelligence agency, Inter-Services Intelligence (ISI). Pakistan's government, however, denies any such support to LeT. In November 2008, LeT carried out coordinated attacks on multiple targets in Mumbai, India, killing 180 and injuring more than 200.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
333,223,Hizb-ul-Mujahideen,1989.0,0.0,1.0,0.0,"Hizb-ul-Mujahideen is a Kashmir based militant group. Founded in 1989, the group has sought to liberate the disputed Jammu and Kashmir region. It has enjoyed the backing of Pakistan's Inter Services Intelligence since its formation. The group is currently led by famous jihadi leader Syed Salahuddin.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
334,251,Jemaah Islamiyah,1993.0,0.0,1.0,1.0,"Jemaah Islamiyah (JI) is an Islamist extremist organization based in Indonesia. The group seeks to establish an Islamic caliphate extending across Southeast Asia. It originated in the late 1980s and was responsible for a number of high-profile attacks that mainly targeted Christians and Western interests throughout the 1990s and early 2000s, including the 2002 Bali nightclub bombings that killed over 200. Following increased security efforts and internal splintering in the mid-2000s, JI has become less active.",1.0,Global Islamic State,matched (3),0.0,0.0
335,255,Caucasus Emirate,2007.0,0.0,1.0,1.0,"The Caucasus Emirate was founded in 2007 by the last President of the Republic of Ichkeria, Doku Umarov. He dissolved the Chechen Republic of Ichkeria in order to create an overarching organization, which would incorporate all the other major and small-scale terrorist groups in the North Caucasus. The Caucasus Emirate has maintained strong ties with Al Qaeda and the Taliban. They allow training camps in the North Caucasus and send fighters to train in Al Qaeda-sponsored training camps. ",1.0,North Caucasus,matched (3),0.0,0.0
336,361,Kata'ib Hezbollah,2007.0,0.0,1.0,1.0,"Kataib Hezbollah (KH), also known as the Hezbollah Brigades, is a Shiite Iraqi insurgent group in Iraq and Syria that was founded in 2007. The group is led by Abu Mahdi al-Muhandis and receives large amounts of training, logistical support, and weapons from the Iranian Islamic Revolutionary Guards Corps (IRGC).  From 2007-2011, KH directed the majority of its attacks against U.S.-Coalition forces in Iraq and was designated as a foreign terrorist organization by the U.S. on July 2, 2009. Following the U.S. withdrawal from Iraq in 2011, KH sent large numbers of its fighters to Syria to fight alongside Hezbollah and the Assad government. KH has also deployed its troops in Iraq to fight the Islamic State (IS) and is a member of the Popular Mobilization Forces (PMF), an umbrella group of Shiite militant groups fighting IS in Iraq.",1.0,Iraq,matched (3),39.19674301147461,32.15494155883789
337,361,Kata'ib Hezbollah,2007.0,0.0,1.0,1.0,"Kataib Hezbollah (KH), also known as the Hezbollah Brigades, is a Shiite Iraqi insurgent group in Iraq and Syria that was founded in 2007. The group is led by Abu Mahdi al-Muhandis and receives large amounts of training, logistical support, and weapons from the Iranian Islamic Revolutionary Guards Corps (IRGC).  From 2007-2011, KH directed the majority of its attacks against U.S.-Coalition forces in Iraq and was designated as a foreign terrorist organization by the U.S. on July 2, 2009. Following the U.S. withdrawal from Iraq in 2011, KH sent large numbers of its fighters to Syria to fight alongside Hezbollah and the Assad government. KH has also deployed its troops in Iraq to fight the Islamic State (IS) and is a member of the Popular Mobilization Forces (PMF), an umbrella group of Shiite militant groups fighting IS in Iraq.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
338,363,Haqqani Network,1970.0,0.0,1.0,1.0,"The Haqqani Network (HN) is a Sunni Islamist militant organization operating in the southeastern region of Afghanistan and the northwestern Federally Administered Tribal Areas in Pakistan. HN was founded by Mujahideen commander Jalaluddin Haqqani in the late 1970s, and rose to prominence in the anti-Soviet war in the 1980s. The core structure of HN is largely familial and hierarchical. HNs primary goals are to expel foreign forces, increase influence over new territory, and restore Taliban rule. HN employs a variety of tactics including violence, co-option, and infiltration of local security forces and government structures to consolidate its power and support Taliban, Al Qaeda, and other state and non-state actors. ",1.0,Pakistan,matched (3),63.230438232421875,29.473697662353516
339,363,Haqqani Network,1970.0,0.0,1.0,1.0,"The Haqqani Network (HN) is a Sunni Islamist militant organization operating in the southeastern region of Afghanistan and the northwestern Federally Administered Tribal Areas in Pakistan. HN was founded by Mujahideen commander Jalaluddin Haqqani in the late 1970s, and rose to prominence in the anti-Soviet war in the 1980s. The core structure of HN is largely familial and hierarchical. HNs primary goals are to expel foreign forces, increase influence over new territory, and restore Taliban rule. HN employs a variety of tactics including violence, co-option, and infiltration of local security forces and government structures to consolidate its power and support Taliban, Al Qaeda, and other state and non-state actors. ",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
340,367,The Taliban,1994.0,0.0,1.0,1.0,"The Taliban (not to be confused with the Tehreek-e-Taliban in Pakistan (TTP)) is a far right Islamist militant organization created in 1994 seeking to establish a strictly Shariah-governed Afghan state. The Taliban achieved this goal in 1996 and ruled Afghanistan through 2001. Since 2001, the Taliban has actively fought to push U.S. and NATO military forces out of Afghanistan and delegitimize the current government of Afghanistan. The Taliban utilizes IEDs, rocket attacks, conventional warfare, unconventional warfare, suicide bombers, mortar strikes, small arms fire, kidnappings, and assassinations to pursue its goals.",1.0,Global Islamic State,matched (3),0.0,0.0
341,367,The Taliban,1994.0,0.0,1.0,1.0,"The Taliban (not to be confused with the Tehreek-e-Taliban in Pakistan (TTP)) is a far right Islamist militant organization created in 1994 seeking to establish a strictly Shariah-governed Afghan state. The Taliban achieved this goal in 1996 and ruled Afghanistan through 2001. Since 2001, the Taliban has actively fought to push U.S. and NATO military forces out of Afghanistan and delegitimize the current government of Afghanistan. The Taliban utilizes IEDs, rocket attacks, conventional warfare, unconventional warfare, suicide bombers, mortar strikes, small arms fire, kidnappings, and assassinations to pursue its goals.",1.0,Pakistan,matched (3),63.230438232421875,29.473697662353516
342,367,The Taliban,1994.0,0.0,1.0,1.0,"The Taliban (not to be confused with the Tehreek-e-Taliban in Pakistan (TTP)) is a far right Islamist militant organization created in 1994 seeking to establish a strictly Shariah-governed Afghan state. The Taliban achieved this goal in 1996 and ruled Afghanistan through 2001. Since 2001, the Taliban has actively fought to push U.S. and NATO military forces out of Afghanistan and delegitimize the current government of Afghanistan. The Taliban utilizes IEDs, rocket attacks, conventional warfare, unconventional warfare, suicide bombers, mortar strikes, small arms fire, kidnappings, and assassinations to pursue its goals.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
343,385,,,,,,,,Germany,using only (2),7.369014739990234,49.16877746582031
344,395,Al Qaeda Kurdish Battalions,2007.0,0.0,1.0,1.0,"Al Qaeda Kurdish Battalions (AQKB) is a Kurdish, Salafi militant organization affiliated with Al Qaeda (AQ) that operates in Iraqi Kurdistan.  Since its formation in March 2007, the group has a primarily targeted the Kurdistan Regional Government. However, beginning in April 2014, AQKB may also be engaged fighting the Islamic State (IS).",1.0,Iraq,matched (3),39.19674301147461,32.15494155883789
345,409,Islamic Movement of Uzbekistan,1991.0,0.0,1.0,1.0,"The Islamic Movement of Uzbekistan (IMU) is an Islamist militant group seeking to overthrow the Uzbek government and install an Islamic, Sharia-driven government. The group operates out of northern Afghanistan, conducting operations in Kyrgyzstan, Uzbekistan, and Tajikistan. With between 500-1000 members, the IMU is closely allied to al-Qaeda and the Taliban, and frequently conducts joint operations with the two organizations. More recent analysis of IMU activity suggests that they are working with groups to overthrow the current government of Pakistan. The IMU has its central bases in Tajikistan and Taliban-controlled parts of northern Afghanistan.",1.0,Global Islamic State,matched (3),0.0,0.0
346,425,Lashkar-e-Zil,2002.0,0.0,1.0,1.0,"Lashkar-e-Zil (LeZ) is the paramilitary special forces branch of Al Qaeda (AQ).  The group was formed in 2002 as a successor to Brigade 055, AQs former special operations unit that was shattered in the U.S. invasion of Afghanistan in 2001.  LeZ operates in Pakistan and Afghanistan and works closely with many of the other militant organizations in the region, including the Haqqani Network, Tehreek-e-Taliban (TTP), and the Afghani Taliban. ",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
347,435,Badr Organization of Reconstruction and Development,2012.0,0.0,1.0,1.0,"The Badr Organization of Reconstruction and Development, formerly known as the Badr Brigades, is a Shiite militant organization that operates in Iraq and Syria. The Badr Organization advocates for the creation of a separate Shiite region in Southern Iraq and is closely allied with Iran, receiving funding and support from the nation. The Badr Organization was founded as the militia wing of the Islamic Supreme Council of Iraq (ISCI), a Shiite political party that was formerly known as the Supreme Council for the Islamic Revolution (SCIRI). In 2012, the Badr Organization broke away from the ISCI to maintain ties with Iran after the ISCI attempted to disassociate from the nation. ",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
348,445,Lashkar-e-Islam,2004.0,0.0,1.0,1.0,Lashkar-e-Islam (LeI) is a militant group operating out of the Khyber Agency of Pakistan. It started off as a sectarian group with anti-Barelvi leanings. The overall strength of the organization is unknown. It has been reported by multiple media outlets that LeI has a rivalry with Tehreek-e-Taliban Pakistan (TTP). Leaders of LeI have heavily employed FM radio stations as a mean of communicating to their followers and supporters. It was successful in setting up a parallel government in Khyber Agency in 2008. LeI continues to be an anti-Taliban group.,1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
349,451,Lashkar-e-Jhangvi Al Alami,2010.0,0.0,1.0,0.0,"Lashkar-e-Jhangvi Al-Alami is a splinter of Lashkar-e-Jhangvi (LeJ), which is the militant wing of Sipah Sahaba Pakistan (SSP) that has 17 international branches outside Pakistan including in UK and Canada.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
350,453,313 Brigade,2008.0,0.0,1.0,0.0,"313 Brigade is Al-Qaeda's military arm in Pakistan, made up of Taliban and allied jihadist groups. Members of Laskhar-e-Jhangvi, Harkat-ul-Jihad-al-Islami, Lashkar-e-Taiba, Jaish-e-Mohammed, Jundallah, and several other Pakistani terror groups merged with Al-Qaeda in Pakistan to form 313 Brigade under the leadership of Ilyas Kashmiri. ",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
351,459,Jundullah,2003.0,0.0,1.0,0.0,"Jundullah is an Islamist group based in Pakistan that seeks to overthrow Pakistani religious minorities and establish a strict Sunni theocracy. Jundallah is linked to Tehrik-i-Taliban Pakistan (TTP) and has carried out high profile attacks on Pakistani state assets and sectarian targets, such as Shi'ite and Christian places of worship. They are also known for attacks on civilians, such as an attack on a school in Peshawar that killed hundreds of children. In a leaked memo, the Pakistani government stated the group has a total of 12,000 to 20,000 fighters. However, according to Reuters, both Jundullah militants and Pakistani security officials dismissed the memo as not credible. In November 2014, Jundullah vowed allegiance to the Islamic State (IS) after a meeting with a three-man delegation representing IS led by al Zubair al Kuwaiti.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
352,493,Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra),2011.0,0.0,1.0,1.0,"Hayat Tahrir al-Sham (Tahrir al-Sham), formerly known as Jabhat al-Nusra (Al-Nusra), is a Sunni opposition group that aims to overthrow the Assad Regime and establish an Islamic Emirate in Syria. The group targets the Assad Regime, Shiite forces and U.S backed forces in 11 of Syrias 13 governorates and has conducted operations in Lebanons Bekka Valley. Al-Nusra was formed in late 2011, when Al Qaeda in Iraq (AQI) emir Abu Bakr al-Baghdadi sent AQI operative Abu Muhammad al-Julani to Syria to organize regional jihadist cells. At its inception, Al-Nusra began harboring the Khorasan Group, a cell of approximately two-dozen experienced Al Qaeda (AQ) jihadists who were sent to Syria by central AQ leadership in order to develop international terror plots. However Al-Nusra began targeting the Islamic State (IS, formerly AQI) in January 2014 amid rising tensions between IS and the Sunni opposition forces. Additionally in July 2016, Al-Nusra ended its affiliation with Al Qaeda (AQ) and changed its name to Jabhat Fatah al-Sham (The Front for the Conquest of the Levant). Throughout the conflict, the group has sought to cast itself as an irreplaceable military ally for opposition forces, and has a longstanding military partnership with Ahrar al-Sham.",1.0,Global Al Qaeda,matched (3),32.15494155883789,39.19674301147461
353,493,Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra),2011.0,0.0,1.0,1.0,"Hayat Tahrir al-Sham (Tahrir al-Sham), formerly known as Jabhat al-Nusra (Al-Nusra), is a Sunni opposition group that aims to overthrow the Assad Regime and establish an Islamic Emirate in Syria. The group targets the Assad Regime, Shiite forces and U.S backed forces in 11 of Syrias 13 governorates and has conducted operations in Lebanons Bekka Valley. Al-Nusra was formed in late 2011, when Al Qaeda in Iraq (AQI) emir Abu Bakr al-Baghdadi sent AQI operative Abu Muhammad al-Julani to Syria to organize regional jihadist cells. At its inception, Al-Nusra began harboring the Khorasan Group, a cell of approximately two-dozen experienced Al Qaeda (AQ) jihadists who were sent to Syria by central AQ leadership in order to develop international terror plots. However Al-Nusra began targeting the Islamic State (IS, formerly AQI) in January 2014 amid rising tensions between IS and the Sunni opposition forces. Additionally in July 2016, Al-Nusra ended its affiliation with Al Qaeda (AQ) and changed its name to Jabhat Fatah al-Sham (The Front for the Conquest of the Levant). Throughout the conflict, the group has sought to cast itself as an irreplaceable military ally for opposition forces, and has a longstanding military partnership with Ahrar al-Sham.",1.0,Global Islamic State,matched (3),0.0,0.0
354,493,Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra),2011.0,0.0,1.0,1.0,"Hayat Tahrir al-Sham (Tahrir al-Sham), formerly known as Jabhat al-Nusra (Al-Nusra), is a Sunni opposition group that aims to overthrow the Assad Regime and establish an Islamic Emirate in Syria. The group targets the Assad Regime, Shiite forces and U.S backed forces in 11 of Syrias 13 governorates and has conducted operations in Lebanons Bekka Valley. Al-Nusra was formed in late 2011, when Al Qaeda in Iraq (AQI) emir Abu Bakr al-Baghdadi sent AQI operative Abu Muhammad al-Julani to Syria to organize regional jihadist cells. At its inception, Al-Nusra began harboring the Khorasan Group, a cell of approximately two-dozen experienced Al Qaeda (AQ) jihadists who were sent to Syria by central AQ leadership in order to develop international terror plots. However Al-Nusra began targeting the Islamic State (IS, formerly AQI) in January 2014 amid rising tensions between IS and the Sunni opposition forces. Additionally in July 2016, Al-Nusra ended its affiliation with Al Qaeda (AQ) and changed its name to Jabhat Fatah al-Sham (The Front for the Conquest of the Levant). Throughout the conflict, the group has sought to cast itself as an irreplaceable military ally for opposition forces, and has a longstanding military partnership with Ahrar al-Sham.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
355,523,Ahrar al-Sham,2011.0,0.0,1.0,1.0,"Ahrar al-Sham also known as Harakat Ahrar al-Sham al-Islamiyya, or the Islamic Movement of the Free Men of the Levant, is a Sunni Salafist militant group established in late 2011 that aims to replace the Assad Regime with an Islamic government. The group operates throughout Syria but concentrates its attacks in the north and west of the country. From its inception in 2011 until late 2013, Ahrar al-Sham cooperated with the Islamic State (IS), and launched a successful campaign to remove the Syrian army from Raqqa. However, Ahrar al-Sham and Hay'at Tahrir al-Sham, formerly known as Jabhat al-Nusra (Al-Nusra), began targeting IS after it killed an Ahrar al-Sham member in January 2014. From 2014 through 2015, Ahrar al-Sham strengthened its alliance with Al-Nusra by coordinating attacks against the Syrian army and by creating the Jaysh al-Fatah umbrella group to force the Syrian army out of Idlib province in 2015. In August 2015, Ahrar al-Sham also began negotiating ceasefire agreements with the Assad Regime on behalf of the Sunni militant groups in Idlib. However, it has not participated in further negotiations since it left a conference on a nation-wide ceasefire in December 2015. ",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
356,527,Liwa al-Tawhid,2012.0,2014.0,0.0,1.0,"Liwa al-Tawhid (the Tawhid Brigade) was an Aleppo-based militant group that was formed by several small opposition brigades to fight the Assad Regime in July 2012. The groups goal was to replace the Assad Regime with a moderate Islamic state that had a basis in Shariah law, but included civilian rule, elections, and protection for minorities. Liwa al-Tawhid rose to prominence in July 2012 after becoming one of the first opposition groups to control territory in Aleppo. It was initially considered a member of the Free Syrian Army (FSA) and participated in the FSA-linked Syrian Islamic Front umbrella organization from January 2013 until November 2013, when Liwa al-Tawhid joined the Islamic Front umbrella group. Liwa al-Tawhid also cooperated with the Islamic State (IS) until January 2014, when it began targeting IS and temporarily drove IS out of the city of Aleppo. In July 2014, Liwa al-Tawhid, Ahrar al-Sham, and other former members of the Islamic Front, which dissolved in mid-2014, agreed to merge their Aleppo-based fighters and operate under the name Islamic Front. Since this merger, there have been conflicting reports on if Liwa al-Tawhid is still conducting operations independently.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
357,535,Kurdish Islamic Front,2013.0,2014.0,0.0,0.0,"The Kurdish Islamic Front (KIF) was founded by Islamic activist Sheikh Abu Abdullah al-Kurdi and the Syrian militant group Ahrar al-Sham in 2013. The KIF joined the Islamic Front, an alliance of Syrian opposition forces operating in the Syrian civil war. The KIF allegedly joined the Islamic Front to combat the impression that the Islamic Front's conflict with the Kurdish Popular Protection Units (YPG) was ethnically motivated. The KIF was the Islamic Fronts smallest member, and it began targeting the Assad Regime, the Islamic State, and the YPG as part of the Islamic Fronts offensives in early-2014 in northern Syria. The KIF fought alongside Ahrar al-Sham and adopted its ideologies and military goals. The group officially merged with Ahrar al-Sham after the Islamic Front fragmented in mid-2014. ",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
358,537,Free Syrian Army,2011.0,0.0,1.0,0.0,"The Free Syrian Army (FSA) was founded on July 29, 2011 by seven former members of the Syrian military, allegedly led by former air force Colonel Riad al-Asaad, who defected in order to fight the Assad Regime. The FSA is not a single cohesive armed opposition group, and the term is often used to refer to a loose alliance of moderate or secular opposition brigades that are fighting against the Assad Regime. In December 2012, the FSA created the Supreme Military Council (SMC, also known as The Council of Thirty) in an attempt to form a command structure among its brigades. The United States announced it would provide $123 million in non-lethal aid to the SMC in April 2013, and Saudi Arabia, The United Arab Emirates, Qatar, Jordan, and Turkey also agreed to give money and weapons to the SMC instead of directly funding individual FSA brigades. However tension arose in the SMC after a group of FSA leaders tried to replace SMC leader General Salim Idriss, and the FSAs National Coalition for Syrian Revolutionary and Opposition Forces (National Coalition) ordered the SMC to dissolve in June 2014. Since the SMCs dissolution, it has been unclear if the FSA has an established command structure because the National Coalition has not endorsed any of the institutions proposed to replace the SMC; however, multiple media outlets still cite the FSA as an established group. Prominent FSA brigades include the 1st Coastal Division, Yarmouk Army, and the Northern Sun Battalion.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
359,547,Ansar al-Shariah (Tunisia),2011.0,0.0,1.0,1.0,"Ansar al-Shariah in Tunisia (AST) is a Salafi-Jihadist militant organization established in 2011 that combines community service, proselytization, and violence to promote its Salafi ideology and goals in Tunisia.  The group aims to establish Shariah law in Tunisia and promotes the idea of global jihad.    The group targets the Tunisian government and armed forces, utilizing a dawa, or charitable works, campaign to gain trust among Tunisian communities.  Since its establishment, AST has supported Al Qaeda; however, in July 2014, ASTs spokesman, Seifeddine Rais, swore loyalty to IS.  It is unclear whether or not he spoke on behalf of AST or solely himself.  ",1.0,North Africa,matched (3),0.0,0.0
360,553,Boko Haram,2002.0,0.0,1.0,1.0,"In 2002, Boko Haram was formed by Mohammad Yusuf as a Sunni Islamist sect that opposed western education and sought to establish an Islamic state in Nigeria. The group has carried out numerous attacks since 2009, including 2011 bombing of the U.N. headquarters in Abuja, but it is best known for the 2014 Chibok schoolgirl kidnapping, when the group abducted over 300 young Nigerian girls from a secular school. Its primary base of operation is northeastern Nigeria, but it has conducted limited operations in Cameroon and Niger. In March 2015, Boko Haram became an affiliate of the Islamic State (IS). In August 2016, IS announced Abu Musab al-Barnawi would assume leadership of Boko Haram. Shekau released statements that Barnawis followers were manipulating IS leadership in order to cut him off in a sort of coup; he said that he and his followers would not follow Barnawi, which reportedly led to splits within Boko Haram. It is currently unclear to what extent Shekau or Barnawi has power over Boko Haram militants, but the group remains affiliated with IS. ",1.0,Global Islamic State,matched (3),0.0,0.0
361,573,Kurdish Hamas,1997.0,2001.0,0.0,0.0,"Kurdish Hamas was a Kurdish Salafi organization formed by a group of veterans of the Afghanistan War who split from the Islamic Movement of Kurdistan (IMK) in 1997.  Kurdish Hamas members tended to be more radical and Jihadist than those of the IMK, as evidence by Kurdish Hamas' goal of implementing of Shariah Law across Iraq. The group was based in the city of Khormal and was known for its attacks on bookstores, clubs, beauty salons, and tourist areas. Kurdish Hamas also targeted women whom the group felt did not dress modestly enough.  Kurdish Hamas was initially led by Hassan Sofi and subsequently by Omar Barziani after the IMK assassinated Sofi in 1998. In 1999, Kurdish Hamas merged with the IMK and al-Nahda to form the Islamic Unity Movement of Kurdistan (IUMK).  The IUMK only lasted until 2001. Barziani again split from the group with a large number of the IUMKs more radical Islamist members. He temporarily reformed Kurdish Hamas, only to merge it with Tawheed in July 2001 to form the Al-Tawhid Islamic Front (TIF). In late 2011, TIF merged with several other Kurdish Islamist groups to form Ansar al-Islam.",1.0,Kurdistan,matched (3),0.0,0.0
362,575,Al-Nahda,1993.0,1999.0,0.0,0.0,"Al-Nahda (the Islamic Renaissance Movement) was founded in 1993 by Sadiq Abdul Aziz, brother of Islamic Movement of Kurdistan (IMK) leaders Uthman and Ali Abdul Aziz.  Like his brother Uthman, Sadiq Abdul Aziz was an active member of the Muslim Brotherhood and Union of Muslim Scholars of Kurdistan throughout the 1980s. However, unlike Uthman, Sadiq Abdul Aziz maintained close ties between his organization and the Brotherhood throughout the 1990s.  Furthermore, he focused al-Nahda on Islamic activism and education rather than on the political and militant activities pursued by Uthman Abdul Aziz and the IMK.  In 1999 Sadiq and Ali Abdul Aziz, who succeeded Uthman as the leader of the IMK, merged their two organizations with Omar Barzianis Kurdish Hamas to form the Islamic Unity Movement of Kurdistan (IUMK).  The IUMK union only lasted until 2001, when it fragmented into several splinter groups.  Although Sadiq and Ali reformed the IMK, many of the former al-Nahda members joined Ali Bapirs new organization, the Kurdistan Islamic Group.",1.0,Kurdistan,matched (3),0.0,0.0
363,583,The Kurdistan Islamic Group,2001.0,0.0,1.0,0.0,"The Kurdistan Islamic Group (KIG), also known as the Islamic Group, was a splinter group of the Islamic Unity Movement of Kurdistan (IUMK). It was formed by Ali Bapir in 2001. The KIG follows a radical Wahabi ideology and seeks to establish Shariah law throughout Iraq.  Though the KIG defines itself as a non-violent Salafi movement, it has clashed violently with Ansar al-Islam in the areas surrounding its headquarters in Khormal. The KIG is a recognized political party in Iraq and is currently one of the two largest Kurdish Islamist parties in the country.  In the 2005 Iraqi parliamentary elections, the KIG won 2 seats in the National Assembly. The group also won 6 seats in the Iraqi Kurdistan legislative elections that took place on the same day.  In the 2009 Iraqi Kurdistan legislative elections, the group joined the Service and Reform List coalition, which came in third in the election, winning 13 seats out of 111.  Subsequently, the KIG won two seats in the 2010 Iraqi parliamentary elections, 6 seats in the 2013 Iraqi Kurdistan legislative elections, and three seats in the 2014 Iraqi parliamentary elections. ",1.0,Kurdistan,matched (3),0.0,0.0
364,585,The Islamic Unity Movement of Kurdistan,1999.0,2001.0,0.0,0.0,"The Islamic Unity Movement of Kurdistan (IUMK) was a Kurdish Islamist organization formed in 1999 by the merger of the Islamic Movement of Kurdistan (IMK), al-Nahda, and Kurdish Hamas. Very little is known about the IUMK, other than that it carried out a number of terrorist attacks against PUK and KDP strongholds throughout Iraqi Kurdistan.  The group fell apart in 2001 when a large number of its members split off with Ali Bapir to form the Kurdistan Islamic Group and with Mullah Krekar to form the Reformist Group.  Ali Abdul Aziz subsequently reformed the IMK with the remaining members of the IUMK.",1.0,Kurdistan,matched (3),0.0,0.0
365,587,Patriotic Union of Kurdistan,1975.0,0.0,1.0,0.0,"The Patriotic Union of Kurdistan (PUK) is a social democratic political party in Iraqi Kurdistan that split from the Kurdish Democratic Party (KDP) in 1975. The group is led by Jalal Talabani and draws its support predominantly from the southern region of Iraqi Kurdistan.  Along with the KDP, the PUK is the largest and most powerful Kurdish party in Iraq. The PUK was active in the 1991 Kurdish rebellion against the Iraqi government and fought the KDP in the Kurdish Civil War between 1994-1998. The PUK signed a U.S. mediated ceasefire with the KDP in 1998. The two groups ran together in the 2005 and 2009 Kurdistan elections, and they jointly administered the Kurdish Regional Government (KRG). The PUK and KDP ran separately in the 2013 elections. Together, the PUK and KDP together can field roughly 75,000 fighters known as the peshmerga. Since 2014, the pershmerga have been active fighting the Islamic State (IS) in northern Iraq. The PUK has been implicated in the kidnappings of many western nationals in Iraq and was accused of using indiscriminate violence and terror tactics during the Kurdish Civil War. However, the group has not been designated as a terrorist organization by the United States, United Nations, or European Union. As of 2019, the group is estimated to have roughly 150,000 members.",1.0,Kurdistan,matched (3),0.0,0.0
366,589,Kurdish Democratic Party,1946.0,0.0,1.0,0.0,"The Kurdistan Democratic Party (KDP) is a nationalist, populist Iraqi Kurdish political party. It was established in 1946 in Iranian Kurdistan with aid from the Soviet Union.  The party is led by Masoud Barzani and ultimately seeks to establish an independent Kurdish state.  The KDP has historically been the most powerful of the Kurdish nationalist organizations. Between 1946-2003, the KDP fought both the Iraqi and Turkish governments in multiple conflicts. In 1975, Jalal Talabani split from the KDP and founded the Patriotic Union of Kurdistan (PUK). Today, the KDP and PUK are the largest and most powerful Kurdish political parties in Iraq. Together, the PUK and KDP can field roughly 75,000 fighters known as peshmerga, which have been engaged fighting the Islamic State (IS) since 2013. In recent years the KDP has been heavily criticized for its corruption and violence against dissidents. ",1.0,Kurdistan,matched (3),0.0,0.0
367,591,Kurdistan Workers Party,1978.0,0.0,1.0,0.0,"The Kurdistan Workers Party (PKK) is a nationalist Kurdish militant organization that was founded in 1978 by Abdullah Öcalan. The PKK is also sometimes known by the name of its armed wing, the Peoples Defense Force (HPG). The group is based out of Turkish and Iraqi Kurdistan. It has also staged attacks and established training camps in France, Belgium, and several Middle Eastern countries. The PKK is designated by NATO, the European Union, and the United States as a foreign terrorist organization. From 1984 to 2013, the PKK was locked in an armed struggle against Turkey for an independent Kurdish state in Turkish Kurdistan.  It also fought alongside the Patriotic Union of Kurdistan (PUK) against the Kurdish Democratic Party (KDP) in the 1994-1998 Kurdish Civil War.  In 2013, the PKK joined the PUK and KDP in the war against the Islamic State (IS). Also in 2013, the PKK signed a ceasefire agreement with the Turkish government; however, the agreement broke down after the PKK allegedly assassinated two Turkish police officers accused of having links to IS. Shortly after, Turkey joined the war against IS and, in doing so, directed the majority of its fire power against PKK camps in Iraqi Kurdistan. ",1.0,Kurdistan,matched (3),0.0,0.0
368,593,Jund al-Islam,2001.0,2001.0,0.0,0.0,"Jund al-Islam was a Kurdish Islamist militant organization that was established in September 2001 and was led by Abdullah Shafi. The group was formed by the merger of the Second Soran Unit (SSU) and the Al-Tawhid Islamic Front (TIF), the latter of which was created when Kurdish Hamas and Tawhid had merged in July 2001. The formation of Jund al-Islam was encouraged and financially supported by Al Qaeda leader Osama bin Laden. At the groups inception, roughly 60 of Jund al-Islams estimated 400 fighters were trained by Al-Qaeda operatives in Afghanistan.  In the autumn of 2001, Jund al-Islam clashed with the Islamic Movement of Kurdistan (IMK) and eventually gained control of the Howraman region of Iraq.  Around the same time, Jund al-Islam signed a ceasefire agreement with Ali Bapirs Islamic group, after which the two organizations coordinated with one another.  Later in 2001, Jund al-Islam joined with Mullah Krekars Reformist Group to form Ansar al-Islam.",1.0,Kurdistan,matched (3),0.0,0.0
