"","link_id","type","group1_id","group2_id","description","group1_name","group2_name","year","multiple","map_name","primary"
"754",1595,"Rivals",1,435,"Jabhat al-Nusra (Al-Nusra) captured two armored vehicles from Kata'ib Hezbollah (KH). KH later targeted Al-Nusra in an offensive in the Aleppo governorate.  ","The Islamic State","Badr Organization of Reconstruction and Development",2016,1,"Iraq","Iraq"
"755",1681,"Rivals",1,435,"Jabhat al-Nusra (Al-Nusra) captured two armored vehicles from Kata'ib Hezbollah (KH). KH later targeted Al-Nusra in an offensive in the Aleppo governorate.  ","The Islamic State","Badr Organization of Reconstruction and Development",2015,1,"Iraq","Iraq"
"756",1595,"Rivals",1,435," HN receives significant financial and military aid from Hezbollah and the two groups have often coordinated operations on the ground in Syria when fighting alongside the Assad regime","The Islamic State","Badr Organization of Reconstruction and Development",2016,1,"Syria","Iraq"
"757",1681,"Rivals",1,435," HN receives significant financial and military aid from Hezbollah and the two groups have often coordinated operations on the ground in Syria when fighting alongside the Assad regime","The Islamic State","Badr Organization of Reconstruction and Development",2015,1,"Syria","Iraq"
"758",1599,"Splinters",143,619,"HN has fought against IS in both Iraq and Syria.  In Iraq its efforts against IS have mainly centered in the Salahaldin Province. ","Asa'ib Ahl al-Haq","Harakat al-Nujaba",2013,1,"Iraq","Iraq"
"759",1599,"Splinters",143,619,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Harakat al-Nujaba",2013,1,"Syria","Iraq"
"760",1675,"Rivals",1,57,"HN has fought against IS in both Iraq and Syria.  In Iraq its efforts against IS have mainly centered in the Salahaldin Province. ","The Islamic State","Mahdi Army",2015,0,"Iraq","Iraq"
"761",1677,"Rivals",1,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Kataib Sayyid al-Shuhada",2015,1,"Iraq","Iraq"
"762",1669,"Rivals",1,629,"Al Shabaab officially pledged allegiance to Al Qaeda.","The Islamic State","Kataib Sayyid al-Shuhada",2013,1,"Iraq","Iraq"
"763",1677,"Rivals",1,629,"Al Shabaab officially pledged allegiance to Al Qaeda.","The Islamic State","Kataib Sayyid al-Shuhada",2015,1,"Syria","Iraq"
"764",1669,"Rivals",1,629,"ASWJ attacked the town of Beledweyne near the Ethiopian border, controlled by Hizbul Islam, and captured it after a two-day battle in late 2010.","The Islamic State","Kataib Sayyid al-Shuhada",2013,1,"Syria","Iraq"
"765",1905,"Rivals",493,361,"Hizbul Islam pledged allegiance to Al Qaeda.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Kata'ib Hezbollah",2015,1,"Syria","Syria"
"766",1905,"Rivals",493,361,"From 1991 to 1992, Al Qaeda's Osama bin Laden reportedly sent Islamic extremists to help AIAI organize its fighters and provide social services.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Kata'ib Hezbollah",2015,1,"Aleppo","Syria"
"767",1611,"Affiliates",619,81,"KIA was founded by Abu Mahdi al-Muhandis, who is also the commander of KH.  The two groups have close ties and often coordinate on military operations.","Harakat al-Nujaba","Hezbollah",2014,1,"Syria","Iraq"
"768",1611,"Affiliates",619,81,"KIA was founded by Abu Mahdi al-Muhandis, who is also the commander of KH.  The two groups have close ties and often coordinate on military operations.","Harakat al-Nujaba","Hezbollah",2014,1,"Iraq","Iraq"
"769",1613,"Rivals",1,619,"Abu Mahdi al-Muhandis, the founder of KIA, was previously a top commander in the Badr Organization and has facilitated a close working relationship between the two organizations. ","The Islamic State","Harakat al-Nujaba",2014,1,"Iraq","Iraq"
"770",1671,"Rivals",1,619,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Harakat al-Nujaba",2015,1,"Iraq","Iraq"
"771",1613,"Rivals",1,619,"Abu Mahdi al-Muhandis, the founder of KIA, was previously a top commander in the Badr Organization and has facilitated a close working relationship between the two organizations. ","The Islamic State","Harakat al-Nujaba",2014,1,"Syria","Iraq"
"772",1671,"Rivals",1,619,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Harakat al-Nujaba",2015,1,"Syria","Iraq"
"773",1641,"Affiliates",21,61,"Four Somali Islamist groups merged to form Hizbul Islam. The four original groups were the Alliance for the Re-liberation of Somalia (ARS), the Ras Kamboni Brigade, Jabhatul Islamiya (Islamic Front), and Anole, also called the Anoole Forces.","Al Qaeda","Al Shabaab",2009,1,"Somalia","Somalia"
"774",1641,"Affiliates",21,61,"Kata'ib al-Imam Ali (KIA) released a video depicting its soldiers beheading captured Islamic State (IS) fighters in Amerli. While KIA opposes IS in Iraq, there have been no verifiably confirmed KIA attacks against IS in Syria.","Al Qaeda","Al Shabaab",2009,1,"Global Al Qaeda","Somalia"
"775",1645,"Rivals",113,109,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit."" While KIA opposes IS in Iraq, there have been no verifiably confirmed KIA attacks against IS in Syria.","Hizbul Islam ","Ahlu Sunna Wal Jama",2010,0,"Somalia","Somalia"
"776",1647,"Affiliates",21,113,"Kata'ib al-Imam Ali (KIA) released a video depicting its soldiers beheading captured Islamic State (IS) fighters in Amerli. While KIA opposes IS in Iraq, there have been no verifiably confirmed KIA attacks against IS in Syria.","Al Qaeda","Hizbul Islam ",2010,0,"Somalia","Somalia"
"777",1651,"Allies",21,99,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit."" While KIA opposes IS in Iraq, there have been no verifiably confirmed KIA attacks against IS in Syria.","Al Qaeda","Al Ittihad Al Islamiya",1991,0,"Somalia","Somalia"
"778",1657,"Allies",627,361,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib al-Imam Ali","Kata'ib Hezbollah",2014,1,"Syria","Iraq"
"779",1657,"Allies",627,361,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib al-Imam Ali","Kata'ib Hezbollah",2014,1,"Iraq","Iraq"
"780",1659,"Allies",627,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib al-Imam Ali","Badr Organization of Reconstruction and Development",2014,1,"Syria","Iraq"
"781",1725,"Allies",627,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib al-Imam Ali","Badr Organization of Reconstruction and Development",2015,1,"Syria","Iraq"
"782",1659,"Allies",627,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib al-Imam Ali","Badr Organization of Reconstruction and Development",2014,1,"Iraq","Iraq"
"783",1725,"Allies",627,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib al-Imam Ali","Badr Organization of Reconstruction and Development",2015,1,"Iraq","Iraq"
"784",1655,"Mergers",487,113,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Ras Kamboni Brigade","Hizbul Islam ",2009,0,"Somalia","Somalia"
"785",1661,"Rivals",1,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Kata'ib al-Imam Ali",2014,1,"Iraq","Iraq"
"786",1679,"Rivals",1,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Kata'ib al-Imam Ali",2015,1,"Iraq","Iraq"
"787",1661,"Rivals",1,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Kata'ib al-Imam Ali",2014,1,"Syria","Iraq"
"788",1679,"Rivals",1,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","The Islamic State","Kata'ib al-Imam Ali",2015,1,"Syria","Iraq"
"789",1687,"Allies",361,57,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib Hezbollah","Mahdi Army",2015,0,"Iraq","Iraq"
"790",1689,"Allies",361,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib Hezbollah","Kataib Sayyid al-Shuhada",2015,1,"Iraq","Iraq"
"791",1689,"Allies",361,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib Hezbollah","Kataib Sayyid al-Shuhada",2015,1,"Syria","Iraq"
"792",1691,"Allies",361,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib Hezbollah","Kata'ib al-Imam Ali",2015,1,"Iraq","Iraq"
"793",1691,"Allies",361,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib Hezbollah","Kata'ib al-Imam Ali",2015,1,"Syria","Iraq"
"794",1693,"Allies",361,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Kata'ib Hezbollah","Badr Organization of Reconstruction and Development",2015,1,"Iraq","Iraq"
"795",1693,"Allies",361,435,"AAH conducted a assassination campaign against high level Sadrist leaders.  The most high profile assassination was that of Sadrist parliamentarian Saleh al- Ugaili in 2008.","Kata'ib Hezbollah","Badr Organization of Reconstruction and Development",2015,1,"Syria","Iraq"
"796",1695,"Allies",619,143,"AAH conducted a assassination campaign against high level Sadrist leaders.  The most high profile assassination was that of Sadrist parliamentarian Saleh al- Ugaili in 2008.","Harakat al-Nujaba","Asa'ib Ahl al-Haq",2015,1,"Syria","Iraq"
"797",1695,"Allies",619,143,"Violent clashes between AAH troops and Sadrist supporters increased after Qais al-Khazali's release from prison in 2010. ","Harakat al-Nujaba","Asa'ib Ahl al-Haq",2015,1,"Iraq","Iraq"
"798",1697,"Allies",619,57,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Mahdi Army",2015,0,"Iraq","Iraq"
"799",1699,"Allies",619,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Kataib Sayyid al-Shuhada",2015,1,"Syria","Iraq"
"800",1699,"Allies",619,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Kataib Sayyid al-Shuhada",2015,1,"Iraq","Iraq"
"801",1701,"Allies",619,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Kata'ib al-Imam Ali",2015,1,"Syria","Iraq"
"802",1701,"Allies",619,627,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Kata'ib al-Imam Ali",2015,1,"Iraq","Iraq"
"803",1705,"Allies",619,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Badr Organization of Reconstruction and Development",2015,1,"Syria","Iraq"
"804",1705,"Allies",619,435,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Harakat al-Nujaba","Badr Organization of Reconstruction and Development",2015,1,"Iraq","Iraq"
"805",1707,"Allies",143,57,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Mahdi Army",2015,0,"Iraq","Iraq"
"806",1731,"Rivals",143,57,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Mahdi Army",2008,0,"Iraq","Iraq"
"807",1733,"Rivals",143,57,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Mahdi Army",2008,0,"Iraq","Iraq"
"808",1735,"Rivals",143,57,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Mahdi Army",2010,0,"Iraq","Iraq"
"809",1709,"Allies",143,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Kataib Sayyid al-Shuhada",2015,1,"Iraq","Iraq"
"810",1709,"Allies",143,629,"Kata'ib Hezbollah, Harakat al-Nujaba, Asai'ib Ahl al-Haqq, the Mahdi Army, the Badr Organization, Kata'ib Sayyid al-Shuhada, Kata'ib Imam Ali and other predominantly Shiite paramilitaries cooperated with one another as well as with the Iraqi Army to retake Tikrit from the Islamic State in the so called ""Second Battle of Tikrit.""","Asa'ib Ahl al-Haq","Kataib Sayyid al-Shuhada",2015,1,"Syria","Iraq"
"811",1711,"Allies",143,627,"The Reformation and Jihad Front (RJF), of which AS Shariah is a founding member, had a long running feud with AQI over tactics. For their part, AQI often sought to sabotage RJF activities, such as reconciliation talks with the Iraqi government. ","Asa'ib Ahl al-Haq","Kata'ib al-Imam Ali",2015,1,"Iraq","Iraq"
"812",1711,"Allies",143,627,"The Reformation and Jihad Front (RJF), of which AS Shariah is a founding member, had a long running feud with AQI over tactics. For their part, AQI often sought to sabotage RJF activities, such as reconciliation talks with the Iraqi government. ","Asa'ib Ahl al-Haq","Kata'ib al-Imam Ali",2015,1,"Syria","Iraq"
"813",1713,"Allies",143,435,"The Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO) split from Al Qaeda in the Islamic Maghreb (AQIM) in 2011.   MUJAO founders Ahmed el-Tilemsi and Hamad el-Khairy  allegedly split from AQIM  because of a lack of black Africans and surplus of Algerians in leadership roles in AQIM. ","Asa'ib Ahl al-Haq","Badr Organization of Reconstruction and Development",2015,1,"Iraq","Iraq"
"814",1713,"Allies",143,435,"After multiple coordinated attacks in Mali, Niger and Algeria, in August 2013, the Those Who Sign in Blood Brigade and MUJAO merged together into a new organization called Al Murabitoun. ","Asa'ib Ahl al-Haq","Badr Organization of Reconstruction and Development",2015,1,"Syria","Iraq"
"815",1715,"Allies",57,629,"After multiple coordinated attacks in Mali, Niger and Algeria, in August 2013, the Those Who Sign in Blood Brigade and MUJAO merged together into a new organization called Al Murabitoun. ","Mahdi Army","Kataib Sayyid al-Shuhada",2015,0,"Iraq","Iraq"
"816",1717,"Allies",57,627,"After multiple coordinated attacks in Mali, Niger and Algeria, in August 2013, the Those Who Sign in Blood Brigade and MUJAO merged together into a new organization called Al Murabitoun. ","Mahdi Army","Kata'ib al-Imam Ali",2015,0,"Iraq","Iraq"
"817",1719,"Allies",57,435,"The MNLA and Ansar Dine worked as allies in their invasion of northern Mali in March and April of 2012, along with AQIM and MUJAO.  As the MNLA seized new territory, Ansar Dine, as a sort of parasitic ally, would enter the territory to help occupy it, but then attempt to take over leadership of the area from the MNLA to accomplish its goal of installing Shariah law.","Mahdi Army","Badr Organization of Reconstruction and Development",2015,0,"Iraq","Iraq"
"818",1721,"Allies",629,627,"In April 2012, Ansar Dine, along with AQIM and MUJAO, ended their collective alliances with the MNLA, because the MNLAs objective, to establish a secular and independent state in northern Mali, strongly contradicted Ansar Dine, AQIM and MUJAOs aims to create a united Malian state governed by Shariah law.  Shortly after, the groups began to target the MNLA.","Kataib Sayyid al-Shuhada","Kata'ib al-Imam Ali",2015,1,"Syria","Iraq"
"819",1721,"Allies",629,627,"Following the coup that overthrew the Malian government, MUJAO, in collaboration with the Movement for the Liberation of Azawad (MNLA), AQIM, and Ansar Dine, took advantage of the lack of rule of law and invaded northern Mali together in March and April 2012.  ","Kataib Sayyid al-Shuhada","Kata'ib al-Imam Ali",2015,1,"Iraq","Iraq"
"820",1723,"Allies",629,435,"Once territory was established, MUJAO, AQIM and Ansar Dine ended their collective alliances with the MNLA, because the MNLAs objective, to establish a secular and independent state in northern Mali, strongly contradicted their aims to create a united Malian state governed by Shariah law. ","Kataib Sayyid al-Shuhada","Badr Organization of Reconstruction and Development",2015,1,"Syria","Iraq"
"821",1723,"Allies",629,435,"MUJAO and AQIM worked as allies in the takeover and occupation of northern Mali following the coup in March of 2012.  Some journalists reported that AQIM and MUJAO settled any lasting tensions from their separation with one another in a peace brokered by Ansar Dine during their invasion of the north in 2012. ","Kataib Sayyid al-Shuhada","Badr Organization of Reconstruction and Development",2015,1,"Iraq","Iraq"
"822",1727,"Rivals",11,1,"AQIM, along with Ansar Dine and MUJAO, ended their collective alliances with the MNLA, because the MNLAs objective, to establish a secular and independent state in northern Mali, strongly contradicted Ansar Dine, AQIM and MUJAOs aims to create a united Malian state governed by Shariah law.  Shortly after, the groups began to target the MNLA.","Ansar al-Sunna Shariah","The Islamic State",2008,0,"Iraq","Iraq"
"823",1729,"Rivals",11,1,"MUJAO and the Those Who Sign in Blood Brigade allied together during the occupation of northern Mali, when the Those Who Sign in Blood Brigade was operating semi-autonomously under AQIM.  After the group officially left AQIM, the Those Who Sign in Blood Brigade and MUJAO coordinated multiple attacks together, in May of 2013.","Ansar al-Sunna Shariah","The Islamic State",2008,0,"Iraq","Iraq"
"824",1739,"Splinters",65,631,"Following the coup that overthrew the Malian government in March 2012, MUJAO, in collaboration with Ansar Dine, AQIM, and  the Movement for the Liberation of Azawad (MNLA), took advantage of the lack of rule of law and invaded northern Mali together.  Later, both MUJAO and Ansar Dine decided to end their alliances with the MNLA and coordinated attacks against the group together.","Al Qaeda in the Islamic Maghreb","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)",2011,0,"North Africa","North Africa"
"825",1741,"Mergers",611,613,"The FLM was allegedly created to be an affiliate to Ansar Dine for coordination of its operations in central and southern Mali.","The Those Who Sign in Blood Brigade","Al Murabitoun",2013,1,"Global Al Qaeda","North Africa"
"826",1741,"Mergers",611,613,"On December 4, 2015, AQIM leader Abdelmalek Droukdel announced that Al Murabitoun would merge into AQIM.  Al Murabitoun released statements that the unification was meant to maintain unity against the occupying Crusader enemy. ","The Those Who Sign in Blood Brigade","Al Murabitoun",2013,1,"North Africa","North Africa"
"827",1743,"Mergers",631,613,"On December 4, 2015, AQIM leader Abdelmalek Droukdel announced that Al Murabitoun would merge into AQIM.  Al Murabitoun released statements that the unification was meant to maintain unity against the occupying Crusader enemy. ","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)","Al Murabitoun",2013,0,"North Africa","North Africa"
"828",1753,"Allies",437,439,"Mokhtar Belmokhtar, a significant leader in Al Murabitoun, opened communication with AQIM.  In November of 2015, the groups coordinated an attack on the Raddison Blu Hotel in Bamako, Mali, which helped to cement their alliance. ","Ansar Dine","National Movement for the Liberation of Azawad",2012,0,"North Africa","North Africa"
"829",1749,"Rivals",437,439,"Mokhtar Belmokhtar, a significant leader in Al Murabitoun, opened communication with AQIM.  In November of 2015, the groups coordinated an attack on the Raddison Blu Hotel in Bamako, Mali, which helped to cement their alliance. ","Ansar Dine","National Movement for the Liberation of Azawad",2012,0,"North Africa","North Africa"
"830",1751,"Allies",631,439,"The SISMJ allied with the Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO) and later with the Those Who Sign in Blood Brigade after the coup in March 2012.   In May 2013, Tirmon released a video that stated the SISMJ would no longer ally with MUJAO or the Those Who Sign in Blood Brigade; the reasons for the break in alliances remain unclear.","Mouvement pour lUnification et le Jihad en Afrique de lOuest (MUJAO)","National Movement for the Liberation of Azawad",2012,0,"North Africa","North Africa"
